"CARTMAN","STAN","KENNY","CHEF","MR..GARRISON","WENDY","NARRATOR","ANNOUNCER","JIMBO","MAYOR","JESUS","TERRANCE","REPORTER","COUNSELOR.MACKEY","SHARON","RANDY","JIMMY","BUTTERS","CHRIS","MS..CHOKSONDIK","MEPHESTO","MS..CARTMAN","KYLE","ALL.OTHERS","word"
13,2,0,2,3,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,2,3,17,"about a"
2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"about all"
1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,"about being"
1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"about his"
6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,2,6,"about how"
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,"about i"
20,16,0,2,7,0,0,0,0,1,0,0,0,2,0,2,1,1,0,1,0,1,8,28,"about it"
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,"about me"
7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,5,"about my"
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,"about oh"
3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,8,"about our"
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,"about some"
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"about something"
8,5,0,3,2,0,0,0,0,0,2,0,0,0,1,0,2,1,1,0,0,0,4,21,"about that"
11,18,0,9,9,2,0,0,4,2,0,0,2,4,2,5,1,1,1,1,0,0,5,45,"about the"
1,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"about them"
16,4,1,3,2,0,0,1,2,0,1,0,0,1,1,1,6,7,0,0,2,0,8,19,"about this"
13,8,0,4,2,0,0,3,2,0,0,1,1,1,0,0,0,2,1,0,1,0,2,19,"about to"
5,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,8,"about we"
4,3,0,1,0,0,0,0,0,0,0,0,2,2,0,3,0,1,0,0,0,0,4,7,"about what"
5,5,0,1,4,0,0,0,1,0,2,0,0,3,1,1,1,2,1,0,0,0,7,26,"about you"
7,1,0,1,1,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,5,12,"about your"
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,"above the"
3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,"act like"
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,"acting like"
1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"action school"
1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,"actually i"
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"afford to"
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"after a"
3,3,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2,9,"after all"
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,"after school"
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,8,"after the"
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,5,"again and"
2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"again but"
3,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,10,"again i"
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,"again im"
3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"again no"
2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,"again oh"
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,"again well"
2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,"again what"
2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,"again yeah"
2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"again yes"
