"CARTMAN","STAN","KENNY","CHEF","MR..GARRISON","WENDY","NARRATOR","ANNOUNCER","JIMBO","MAYOR","JESUS","TERRANCE","REPORTER","COUNSELOR.MACKEY","SHARON","RANDY","JIMMY","BUTTERS","CHRIS","MS..CHOKSONDIK","MEPHESTO","MS..CARTMAN","KYLE","ALL.OTHERS","word"
11,5,1,4,1,0,2,1,2,1,0,0,1,0,2,2,0,4,1,1,1,1,14,29,"almost"
10,7,0,0,0,2,0,0,0,1,2,1,0,1,2,3,0,3,0,1,1,0,11,27,"alone"
8,6,0,3,4,0,0,0,0,1,0,0,1,0,0,2,5,3,1,1,1,1,4,41,"along"
19,11,1,2,1,0,2,1,0,1,0,1,2,4,0,2,3,8,0,1,0,0,15,37,"already"
79,56,1,12,19,0,0,2,5,5,4,2,0,3,3,12,1,16,4,15,6,2,35,220,"alright"
3,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,8,"alrighty"
11,4,0,1,2,0,3,0,2,0,0,0,2,1,1,2,0,2,0,2,0,0,4,32,"also"
29,17,0,10,3,1,0,1,3,1,0,1,0,3,1,4,1,9,0,1,1,0,31,45,"always"
5,4,0,3,1,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,1,0,1,33,"amazing"
8,15,0,0,7,0,0,2,2,0,0,0,1,0,0,9,0,2,0,1,0,0,8,52,"america"
11,4,0,1,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4,41,"american"
1,5,0,0,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,1,0,0,3,45,"americans"
0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,"americas"
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"amongst"
2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,"anal"
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,9,"ancient"
0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,11,"angels"
4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,8,"angry"
3,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"animal"
0,9,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,1,0,4,26,"animals"
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,"animated"
35,18,0,4,7,1,0,4,4,1,0,1,1,2,0,9,1,7,0,1,1,2,17,98,"another"
5,5,0,1,3,1,1,0,2,2,2,0,0,1,2,2,0,3,1,0,0,1,1,30,"answer"
2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,"answers"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"antismoking"
0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,"anus"
14,17,0,0,7,0,0,1,1,0,2,0,0,1,2,9,2,3,0,1,2,0,12,36,"anybody"
23,29,0,2,7,1,0,0,2,0,0,1,0,0,3,5,0,3,1,0,0,0,18,40,"anymore"
11,6,0,1,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,3,24,"anyone"
32,36,2,10,7,1,0,1,5,4,1,3,0,7,3,13,2,9,4,0,1,0,29,69,"anything"
2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,"anythng"
8,10,0,5,8,0,0,0,0,1,2,1,0,1,2,2,1,2,0,2,0,0,14,31,"anyway"
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,4,"anyways"
1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,1,5,17,"anywhere"
3,1,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,4,"apart"
2,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,3,12,"apologize"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,3,1,"apology"
5,2,0,1,3,0,0,0,0,0,1,2,2,2,0,1,3,0,0,1,0,0,0,29,"apparently"
1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,3,0,0,"apples"
10,19,1,2,1,3,0,0,1,0,0,0,0,1,1,4,5,6,0,2,0,0,16,47,"arent"
0,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,"arkansas"
1,1,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,"arm"
3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,8,"arms"
1,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,"army"
